GEOID,year,count_lag2,count_lag3,count_lag4,count_lag5,count_lag6,stateAvg_lag2,Incident_nominal_lag2,neigh_death_count_lag2,temp_lag2,prec_lag2,hum_lag2,gini_lag2,County_type_lag2
13287,2020,0,0,0,0,0,0.18867924528301888,0,0,293.6422372199629,3.9906724709488386,76.33187896867872,0.4685162837007881,0
13289,2020,0,0,0,0,0,0.18867924528301888,0,2,293.1132921192744,3.509012224510581,74.18245710085516,0.4579194287585543,0
13291,2020,0,0,0,0,0,0.18867924528301888,0,0,287.8519691780822,4.864823431936922,78.18441549849837,0.447272012944196,0
13293,2020,0,0,0,0,0,0.18867924528301888,0,1,292.2552656617883,3.7838944869407385,74.55534880651187,0.4542615545813887,0
13295,2020,0,0,0,0,0,0.18867924528301888,1,2,289.3469177246094,4.447518204576304,77.19689418844979,0.4538225676129101,1
13297,2020,0,0,0,0,0,0.18867924528301888,0,2,291.48508150283607,4.036259652036226,74.56210181353843,0.4837575686198802,1
13299,2020,0,0,0,0,0,0.18867924528301888,1,1,294.9683817155393,3.900371731297832,78.68522652403955,0.4515459136388407,0
13301,2020,0,0,0,0,0,0.18867924528301888,0,0,292.48539177881526,3.38854452243054,73.5676401268946,0.497775437940534,0
13303,2020,0,0,0,0,0,0.18867924528301888,0,0,293.15047114124036,3.1471382953010094,73.25293547225327,0.4828344941032575,0
13305,2020,0,0,0,0,0,0.18867924528301888,1,2,294.7488335596372,3.5812725057117385,77.34097584763619,0.496177350988199,0
13307,2020,0,0,0,0,0,0.18867924528301888,0,0,293.1375428918289,3.861034918755647,74.96125638256335,0.4730951322572098,0
13309,2020,0,0,0,0,0,0.18867924528301888,0,0,293.7776220034246,3.4872923870335337,75.56026090857101,0.4615895480373625,0
13311,2020,0,0,0,0,0,0.18867924528301888,1,1,289.22494648972605,5.165144511115816,76.23208264912644,0.4698378601967255,0
13313,2020,0,2,0,0,0,0.18867924528301888,1,2,289.3469177246094,4.447518204576304,77.19689418844979,0.4538225676129101,1
13315,2020,0,0,0,0,0,0.18867924528301888,0,0,293.33914820004816,3.86114193362392,75.29665875369554,0.4644051952168689,0
13317,2020,0,0,0,0,0,0.18867924528301888,0,0,291.96139785557585,3.652184296100742,74.0580029161009,0.5009591529702547,0
13319,2020,0,0,0,0,0,0.18867924528301888,0,0,293.1707836412404,3.164609397810044,73.37904323943673,0.46765475808177703,0
13321,2020,0,0,0,0,0,0.18867924528301888,1,4,293.68055971746577,4.014534478061808,76.35768175517045,0.4686044227948301,0
16001,2020,2,5,0,0,1,0.2272727272727273,1,3,283.460926881555,1.094131009301054,52.10259871286889,0.6003076847183528,1
16003,2020,0,0,0,0,0,0.2272727272727273,1,2,280.38931622788243,1.9791467065617743,60.81542003405149,0.5688382126197323,0
16005,2020,0,0,0,0,0,0.2272727272727273,1,0,281.46087796982033,1.1364879536160086,54.25986759969632,0.5612002058082712,1
16007,2020,0,0,0,0,0,0.2272727272727273,0,0,279.2386305383136,1.4657744844965044,56.47615185045214,0.5039788542567264,0
16009,2020,0,0,0,0,0,0.2272727272727273,0,0,281.52683339576197,2.215640361715995,65.75229170986509,0.5558526166429572,0
16011,2020,0,0,0,0,0,0.2272727272727273,1,0,281.79953989525364,1.0788574388504828,55.179830112195994,0.5407557382732086,0
16013,2020,0,0,0,0,0,0.2272727272727273,1,1,280.2795089094605,1.1775736807253852,54.06076564469471,0.5678426766073605,0
16015,2020,0,0,0,0,0,0.2272727272727273,1,2,278.1346721492401,1.6964135820358448,60.03205890916798,0.5522758198486256,0
16017,2020,0,0,0,0,0,0.2272727272727273,0,0,280.6862906678083,2.2057908733532834,68.9745911794166,0.5646797883026612,0
16019,2020,0,0,0,0,0,0.2272727272727273,1,0,279.3233573181988,1.5105616931672972,58.560253425493634,0.4999935922792885,1
16021,2020,0,0,0,0,0,0.2272727272727273,1,0,279.74833964308647,2.330372448801097,70.99301814667167,0.5578745659241077,0
16023,2020,0,0,0,0,0,0.2272727272727273,0,1,280.0014128384525,1.2259602180174178,55.208508938306,0.5585294416366414,0
16025,2020,0,0,0,0,0,0.2272727272727273,1,1,279.4000391962756,1.4534246745598116,55.648360879976394,0.5756420510613159,0
16027,2020,2,1,1,0,1,0.2272727272727273,1,3,285.4228344392123,0.6939854634875648,49.39092495016854,0.6051834859559201,1
16029,2020,0,0,0,0,0,0.2272727272727273,1,0,279.35694382759,1.4319395766607133,56.69485902969151,0.5125790940104169,0
16031,2020,0,0,0,0,0,0.2272727272727273,1,2,282.6893945677343,1.0345460438592828,50.695516059466954,0.598287091169387,0
16033,2020,0,0,0,0,0,0.2272727272727273,0,1,277.62478919181655,1.6785983974695402,61.134933248720245,0.4771745240942058,0
16035,2020,0,0,0,0,0,0.2272727272727273,0,0,280.23034773078234,3.2922721016150227,68.95717566801845,0.5331181301945742,0
16037,2020,0,0,0,0,0,0.2272727272727273,0,1,276.63123905905996,1.5722768093718325,61.409062872660854,0.5082601880694417,0
16039,2020,0,1,0,0,0,0.2272727272727273,1,4,281.6258927520332,1.2798931618122007,54.12716633417831,0.5664823763558529,0
16041,2020,0,0,0,0,0,0.2272727272727273,1,0,281.74459256385535,1.2572606396360633,53.06967937870112,0.5420147806142964,0
16043,2020,0,0,0,0,0,0.2272727272727273,0,0,278.24774734288053,1.9127209825199152,61.18795024924082,0.4852470049196273,0
16045,2020,0,3,0,0,0,0.2272727272727273,1,6,284.1748715753425,1.0918693065704577,53.079353949141826,0.5842129042981279,0
16047,2020,0,1,0,0,1,0.2272727272727273,1,2,283.66404661413736,1.0596793071049628,51.194197513632574,0.6069553174022306,0
16049,2020,0,0,0,0,0,0.2272727272727273,0,2,279.537413313356,2.647928911477752,68.07508566660425,0.4968572101391321,0
16051,2020,0,0,0,0,0,0.2272727272727273,1,0,280.00891307255984,1.4166623979715889,57.23061258812472,0.5191014872442867,0
16053,2020,0,0,0,0,0,0.2272727272727273,1,2,283.6513146805438,0.9909071903294449,50.73705940351093,0.6129671626793651,0
16055,2020,0,1,0,0,0,0.2272727272727273,1,0,281.57495418182793,2.0750299741299205,66.31361825324629,0.5582573543081707,1
16057,2020,0,0,0,0,0,0.2272727272727273,0,0,282.5616338024401,2.2403724419983835,64.76169906337505,0.5537910112656667,0
16059,2020,1,0,0,0,0,0.2272727272727273,1,1,277.1663704427084,1.7077012429051677,66.1953239266731,0.4701305521882326,0
16061,2020,0,0,1,0,0,0.2272727272727273,1,0,282.94233197773974,2.27844535955022,64.53495623967419,0.5125893630495855,0
16063,2020,1,0,0,1,0,0.2272727272727273,1,0,283.76979595863634,0.9817808337964395,50.85376537444928,0.6005538245382308,0
16065,2020,0,0,0,0,0,0.2272727272727273,1,0,278.6514449446169,1.7792497997278227,59.80783204901708,0.5249816965002512,0
16067,2020,0,0,0,0,0,0.2272727272727273,1,1,283.1699703686857,0.9665446773377676,50.80417842499196,0.604254660487527,0
16069,2020,0,0,0,0,0,0.2272727272727273,0,0,283.19596967305233,2.0323605798226523,63.30772326743766,0.5359382286944855,1
16071,2020,0,0,0,0,0,0.2272727272727273,0,1,283.5302921660959,1.0183586764374757,50.227127971387894,0.6014375581507664,0
16073,2020,1,1,1,1,0,0.2272727272727273,1,5,283.7369214201628,0.9256620765237789,49.68890196081709,0.5960525031995395,0
16075,2020,0,1,0,2,1,0.2272727272727273,1,4,283.65024230120963,1.1615985411969365,53.76671825043145,0.5808793451819775,0
16077,2020,0,0,0,0,0,0.2272727272727273,0,0,282.60026573584275,0.9487081225543909,52.710573295697785,0.5786602707601397,0
16079,2020,0,0,0,0,0,0.2272727272727273,0,0,279.59677232716166,2.8729573057685247,69.24531026761825,0.5346526397460601,0
16081,2020,0,0,0,0,0,0.2272727272727273,0,0,277.26172970288417,1.8991556230802504,62.30882723037511,0.4973236682466729,0
16083,2020,1,1,0,0,0,0.2272727272727273,1,1,283.0325169226244,1.068550612873103,50.30567442175464,0.605801679172979,0
16085,2020,0,0,0,0,0,0.2272727272727273,1,1,277.8689942014321,2.0695563926151417,64.62253769890012,0.5196047922592902,0
16087,2020,2,1,0,1,2,0.2272727272727273,1,0,282.50843348672925,1.5853460522501766,56.52298402969154,0.5875695203062441,0
17001,2020,0,0,0,0,0,1.2352941176470589,1,0,286.94242273618096,2.6640635836927684,70.63985236180972,0.535540280301708,0
17003,2020,0,0,0,0,0,1.2352941176470589,0,0,289.26803613950125,3.558840978088296,75.06616849855756,0.4603426750325998,0
17005,2020,0,0,0,0,0,1.2352941176470589,1,4,287.35809058620504,3.391321720139002,73.05007294955318,0.5060405263298575,0
17007,2020,0,1,0,1,0,1.2352941176470589,1,4,282.9393833526193,3.2740913932563336,76.55015837786951,0.5668422431620629,1
17009,2020,0,0,0,0,0,1.2352941176470589,1,0,286.7875994956657,2.751759785668527,71.07620005847106,0.4888876539555397,0
17011,2020,0,0,0,0,0,1.2352941176470589,1,2,284.70907504983137,2.710216198244837,73.6746501661327,0.5039972523861846,0
17013,2020,0,0,0,0,0,1.2352941176470589,0,1,287.7456925065551,2.818535254910053,70.9210918165233,0.4832104588578341,0
17015,2020,0,1,0,0,0,1.2352941176470589,1,3,283.49887051517015,3.19235624597739,75.2793536460563,0.5670042603845392,0
17017,2020,0,0,0,0,0,1.2352941176470589,0,1,286.50063129581815,2.919573362841091,71.85233102040749,0.4766654682978138,0
17019,2020,2,0,0,0,0,1.2352941176470589,1,2,286.1807040279859,3.0264369558631343,74.92734683311149,0.4834499036730805,1
17021,2020,0,0,0,0,0,1.2352941176470589,1,1,286.79870488415025,3.083084695748296,72.99078871844566,0.4848581111932333,0
17023,2020,0,0,0,0,0,1.2352941176470589,1,2,286.5232768855683,3.4727643527327765,75.8071360339857,0.5059402110378479,0
17025,2020,0,0,0,0,0,1.2352941176470589,0,2,287.21248913072566,3.3881325178123833,74.03151553428336,0.5246547188052091,0
17027,2020,2,0,0,0,0,1.2352941176470589,1,6,287.65441660423784,3.434456688522371,73.40845285354685,0.5158131840974249,0
17029,2020,1,0,0,0,0,1.2352941176470589,1,1,286.51430321262313,3.252539247465673,74.92278251125389,0.5077226680984167,0
17031,2020,76,41,65,21,23,1.2352941176470589,1,27,284.1770812152183,2.7607653460688253,76.67305818322586,0.47846303146263597,1
17033,2020,0,0,0,0,1,1.2352941176470589,1,0,287.01941344378747,3.453117159804977,75.94640734946891,0.5212982065338488,0
17035,2020,0,0,0,0,0,1.2352941176470589,1,1,286.61743356365054,3.4262960295927676,74.96931504550045,0.5129152365688953,0
17039,2020,0,0,0,0,0,1.2352941176470589,1,0,286.37705434860175,2.6166463576506542,73.08471873383544,0.4640310720318258,0
17037,2020,1,0,0,0,0,1.2352941176470589,1,6,283.51785094378744,2.9900963198260833,75.6421639533892,0.5160419570408232,1
17041,2020,0,0,0,0,0,1.2352941176470589,0,4,286.4111727779859,3.076263926388203,74.87624993520241,0.5099039400059324,0
17043,2020,10,4,5,5,3,1.2352941176470589,1,83,283.97532089442416,2.8474646979960063,76.02190493230951,0.5009240373028139,1
17045,2020,1,0,0,0,0,1.2352941176470589,1,3,286.3734320653628,3.32494937674299,75.73982015113306,0.5023673053576699,0
17047,2020,0,0,0,0,0,1.2352941176470589,0,0,287.68252337730087,3.4526337988266387,75.49136134108451,0.5449889344465191,0
17049,2020,0,0,0,0,0,1.2352941176470589,1,0,286.99142748689,3.3657598511808264,74.0499389439413,0.5126187996137852,0
17051,2020,0,0,0,2,0,1.2352941176470589,1,4,287.1525416544039,3.311833981080653,73.2311142594847,0.4982757187794374,0
17053,2020,1,0,0,0,0,1.2352941176470589,1,2,285.8343640053109,2.819056096248256,74.02317838276902,0.4923245946767031,0
17055,2020,0,1,0,0,1,1.2352941176470589,1,1,288.1643617673552,3.454470984909692,73.58728735240079,0.5151466005301758,0
17057,2020,1,0,0,0,0,1.2352941176470589,1,3,285.96252654611254,2.859001513331417,72.23497763855816,0.5199488342909916,0
17059,2020,0,0,0,0,0,1.2352941176470589,1,0,288.335584248582,3.629142796021108,75.23871797535517,0.5161088856095261,0
17061,2020,0,0,0,0,0,1.2352941176470589,0,1,287.36202910958906,2.9902729219490296,71.47453798267941,0.484584146065395,0
17063,2020,0,0,1,0,0,1.2352941176470589,1,5,285.43580878270814,2.326724110743149,72.771648156153,0.5129126350638505,1
17065,2020,0,0,0,0,0,1.2352941176470589,0,0,288.1571434543557,3.4772645760397745,74.12135386009739,0.5173235634652149,0
17067,2020,0,0,0,0,0,1.2352941176470589,1,0,286.30691871120507,2.7400695753692847,71.0538935308587,0.5362457736348523,0
17069,2020,0,0,0,0,0,1.2352941176470589,1,0,288.41464041095884,3.6948641023987716,76.015612155444,0.5050149402499282,0
17071,2020,0,0,0,0,0,1.2352941176470589,1,2,285.62403642488937,2.7142419520340813,71.62598591286302,0.5524323586103013,0
17073,2020,0,0,0,0,0,1.2352941176470589,1,3,284.62039247277664,2.779271204302754,73.4940476195453,0.5312145741089278,1
17075,2020,0,0,0,0,0,1.2352941176470589,0,1,285.7987583526193,2.8076780143688005,74.81374991429996,0.4979021005110098,0
17077,2020,0,1,0,0,0,1.2352941176470589,1,1,288.39096729853384,3.5283187228701496,73.47598251969849,0.5295888502801771,1
17079,2020,0,0,0,0,0,1.2352941176470589,1,0,286.90620702456124,3.4224860964758776,75.11101029278481,0.5164686950868672,0
17081,2020,0,0,0,0,0,1.2352941176470589,1,2,287.8682469198148,3.4914287357712293,73.583409797982,0.5269394892466521,0
17083,2020,0,0,0,0,0,1.2352941176470589,0,4,287.68307996776014,2.9186119582900725,71.01567663950462,0.486024081321553,0
17085,2020,0,0,1,0,0,1.2352941176470589,1,2,282.77524915721295,3.4533472474048343,76.36392103221314,0.571106051289446,1
17087,2020,0,0,0,0,0,1.2352941176470589,0,1,288.4459224335135,3.648031903508642,75.09619866985166,0.5002534570045089,0
17089,2020,3,2,3,3,1,1.2352941176470589,1,89,283.61363425058863,3.0282866125445964,75.77930003127007,0.5189510150669367,1
17091,2020,0,2,1,0,0,1.2352941176470589,1,8,285.5059966065569,2.544264433786602,73.75031195514272,0.4855232734208672,1
17093,2020,1,0,0,1,1,1.2352941176470589,1,18,284.5899825840781,2.6037146882758053,73.98390193573418,0.4980350145534206,1
17095,2020,0,0,0,0,0,1.2352941176470589,1,2,285.33062907179743,2.697880297463858,72.73144052583879,0.5212841106538638,0
17099,2020,1,1,1,0,1,1.2352941176470589,1,2,284.7566076110719,2.608748474345976,73.71554174852466,0.4921570928953961,0
17097,2020,5,6,2,2,1,1.2352941176470589,1,82,283.25066336017767,3.083552033373606,76.85378644760341,0.5286035715504541,1
17101,2020,0,0,0,0,0,1.2352941176470589,0,0,287.51554991839686,3.413367943879821,76.08567856043986,0.5614822119613935,0
17103,2020,0,1,0,0,0,1.2352941176470589,1,3,284.0742506471399,2.7738880607128067,74.33380573220451,0.5004763915059932,0
17105,2020,0,0,0,1,0,1.2352941176470589,1,2,285.5324003454757,2.513747871491488,72.65526860903387,0.5089279970363911,0
17107,2020,0,0,0,0,0,1.2352941176470589,1,3,286.65930526942424,2.7096793125125345,72.48144600228088,0.4580473321175833,0
17115,2020,0,0,0,0,0,1.2352941176470589,1,1,286.7213324281179,2.773345827451082,72.5799670911815,0.4678652470622591,1
17117,2020,1,0,1,0,1,1.2352941176470589,1,3,287.54655393835617,3.093752868718388,71.56121918142658,0.4755733462820497,0
17119,2020,2,2,0,2,0,1.2352941176470589,1,18,287.60674898330484,3.207003795472825,72.11529109031638,0.4818068584539091,1
17121,2020,2,0,0,0,0,1.2352941176470589,1,2,287.6815816800888,3.2898234372473745,73.11809528298573,0.5322506924386636,0
17123,2020,0,0,0,0,0,1.2352941176470589,0,2,285.4212701248796,2.5132591421827275,72.97189961263578,0.5037008812050677,0
17125,2020,0,0,0,1,0,1.2352941176470589,1,3,286.34389213666526,2.7879719792923154,72.00667221557056,0.4968017060913688,0
17127,2020,0,0,1,0,0,1.2352941176470589,1,0,288.5874036815068,3.777280619898165,76.33345248078646,0.5039753179392278,0
17109,2020,0,0,0,0,0,1.2352941176470589,1,1,286.15018176771184,2.840970333973578,71.67715978753077,0.5332207944706417,0
17111,2020,1,4,1,2,1,1.2352941176470589,1,87,283.2112476923694,3.2265956788605687,76.4563013364191,0.541756937813292,1
17113,2020,0,0,2,0,0,1.2352941176470589,1,5,286.08173164820596,2.630775552086194,72.68599281485214,0.476769817704632,1
17129,2020,0,0,0,1,0,1.2352941176470589,1,1,286.54561755036656,2.8799632622381024,72.34417072452909,0.4551606045284653,0
17131,2020,0,0,0,0,0,1.2352941176470589,0,4,284.8789380217252,2.732214266664033,72.73765841967439,0.5631758765783901,0
17133,2020,0,0,0,0,1,1.2352941176470589,1,6,287.9249250020066,3.375054601264148,73.58034893715218,0.5550039232710551,1
17135,2020,0,0,0,0,0,1.2352941176470589,1,4,287.1900984589044,3.2883005202064086,72.76508176202645,0.4795994578038836,0
17137,2020,0,0,0,0,0,1.2352941176470589,1,2,287.04203240381526,2.9951155907284286,71.63106620475038,0.4512714246097457,0
17139,2020,0,0,0,0,0,1.2352941176470589,1,1,286.69906875401335,3.107824282528161,73.74203546602432,0.4947743991034802,0
17141,2020,0,0,0,0,0,1.2352941176470589,1,4,283.4806543080229,3.1056756304384714,75.48717704320063,0.5318028719307945,0
17143,2020,1,1,1,0,0,1.2352941176470589,1,3,285.77609110793037,2.7048348621191503,72.45889834051266,0.4948926572342688,1
17145,2020,0,0,0,0,0,1.2352941176470589,1,0,288.0865366478489,3.528766419493793,73.75126619730909,0.5145703572368346,0
17147,2020,0,0,0,0,0,1.2352941176470589,1,2,286.47837093823574,2.7684193367286016,73.47492294311523,0.4652506041535901,0
17149,2020,0,0,0,0,0,1.2352941176470589,0,0,287.2486445178725,2.7321507724099177,70.80503907922196,0.4834271777515222,0
17151,2020,0,0,0,0,0,1.2352941176470589,0,1,288.42429366438364,3.7214640567334345,75.45625863271215,0.5046004263053013,0
17153,2020,0,0,0,0,0,1.2352941176470589,1,0,288.82144683419835,3.639502372682112,75.59127572464617,0.5026157780115392,0
17155,2020,0,0,0,0,0,1.2352941176470589,0,1,285.05186203211946,2.5179698334554725,73.50184928162456,0.5115620877906761,0
17157,2020,0,0,0,0,0,1.2352941176470589,0,2,288.09696924496984,3.5150767228763034,73.67117319603494,0.5327138918281683,0
17159,2020,0,0,1,0,0,1.2352941176470589,1,0,287.19498048547194,3.409183444440714,75.25270555052039,0.5491114215354382,0
17161,2020,2,0,0,0,0,1.2352941176470589,1,2,284.6549437919165,2.8264030518595518,73.14126832866233,0.5611784995051405,1
17165,2020,0,0,0,0,0,1.2352941176470589,1,1,288.2611835636505,3.660992101925642,74.57906473238174,0.5157717617606538,0
17167,2020,1,0,2,1,0,1.2352941176470589,1,1,286.9306239297945,3.1132127617939918,72.41441370297785,0.4644516801963254,1
17169,2020,0,0,0,0,0,1.2352941176470589,1,1,286.6518031708182,2.802664115147524,71.24539608890062,0.499440752419125,0
17171,2020,0,0,0,0,0,1.2352941176470589,0,0,287.06895651621346,2.8135784206594043,71.12525120565331,0.4623980719701906,0
17173,2020,0,0,0,0,0,1.2352941176470589,0,1,286.7607514960582,3.1435405918451234,73.4917607485976,0.49515538599529796,0
17163,2020,2,1,1,6,0,1.2352941176470589,1,16,287.82800184276005,3.2480568731933004,72.61412468479105,0.5102545701214283,1
17175,2020,0,0,0,0,0,1.2352941176470589,1,1,285.34075865027023,2.5573141580603576,72.89467899897329,0.5025316388125929,0
17177,2020,2,0,0,0,0,1.2352941176470589,1,0,282.7761448272287,3.436591403498649,76.74878854620947,0.5779194238959705,0
17179,2020,2,0,1,0,0,1.2352941176470589,1,2,285.9503743628933,2.66513202106418,72.39064434521819,0.4792492785849689,1
17181,2020,0,0,0,0,0,1.2352941176470589,0,1,288.56313668865045,3.6038538278259127,74.75519916064118,0.5024184340641129,0
17183,2020,0,0,0,0,0,1.2352941176470589,1,4,286.0809928580506,3.0975735049712987,75.57103801361502,0.4976505488208589,1
17185,2020,0,0,0,1,0,1.2352941176470589,1,0,287.66534131193816,3.5183640322184457,76.16344498934811,0.5433037742247412,0
17187,2020,0,0,1,0,0,1.2352941176470589,1,1,285.3990579683487,2.767231398914727,72.27589686145521,0.5445647797937262,0
17189,2020,0,0,0,0,0,1.2352941176470589,1,6,287.87688311572515,3.4847542365698247,73.78302792065769,0.5331064913532615,0
17191,2020,0,0,0,0,0,1.2352941176470589,0,2,287.6493722575985,3.3820137799495935,74.39550692762961,0.5306464929272935,0
17193,2020,0,0,0,0,0,1.2352941176470589,1,0,288.2035689680544,3.5327565117775284,75.02721861747847,0.5218633322806936,0
17195,2020,1,0,0,0,0,1.2352941176470589,1,2,284.2314848878069,2.946305310256732,74.12130554756621,0.5396697287772543,0
17197,2020,3,1,6,1,1,1.2352941176470589,1,91,284.77810346211504,2.602627012069596,74.85038547463614,0.4797539789234491,1
17199,2020,1,0,1,0,0,1.2352941176470589,1,0,288.3048265431025,3.5623833653893424,73.91912254438009,0.5166548534555759,1
17201,2020,0,2,0,0,0,1.2352941176470589,1,4,282.9393833526193,3.3252579277643632,76.55015837786951,0.570994708924274,1
17203,2020,0,0,0,0,0,1.2352941176470589,1,4,285.79067830124944,2.5657224132590897,72.44194999590313,0.5097524161321553,1
18001,2020,0,0,0,0,0,0.2826086956521739,1,5,285.18565899574594,2.671501509878228,76.60377553652411,0.5144938091964437,0
18003,2020,4,1,2,4,0,0.2826086956521739,1,2,284.7343481612532,2.786691304387806,77.20514552495251,0.5184411431788172,1
18005,2020,0,1,0,1,0,0.2826086956521739,1,0,286.53723244863016,3.68425836594698,77.81502332295456,0.4913680364208305,1
18007,2020,0,0,0,0,0,0.2826086956521739,1,0,285.7075607926878,2.788027265193231,75.31141687680598,0.5098678677754287,0
18009,2020,0,0,0,0,0,0.2826086956521739,1,4,285.23542355054053,2.8347934662633536,77.0119518227773,0.5302892103503261,0
18011,2020,0,0,0,0,0,0.2826086956521739,1,7,285.72950531423913,3.099879791730904,76.01270121744234,0.5176736089849188,1
18013,2020,0,0,0,0,0,0.2826086956521739,0,0,286.64890303938364,3.614184884074133,77.70113739640745,0.4879602819780277,0
18015,2020,0,0,0,0,0,0.2826086956521739,0,0,285.4224740642391,2.8596061791970686,75.99609688536762,0.5144898389175738,0
18017,2020,0,0,0,0,0,0.2826086956521739,0,0,284.9727095094445,2.7061547643767767,76.23678062125428,0.5217232732419805,0
18019,2020,0,2,0,0,0,0.2826086956521739,1,4,287.09233197773966,3.906711265962844,77.81947535684664,0.4425500272856214,1
18021,2020,0,0,0,0,0,0.2826086956521739,1,0,286.17637513043127,3.2918978542596715,75.96018628682175,0.5110503454860192,1
18023,2020,0,0,0,0,0,0.2826086956521739,1,4,285.62503181353014,3.0336697441922444,75.99694770917499,0.5270982193662788,0
18025,2020,0,0,0,0,0,0.2826086956521739,0,0,287.4295483732877,3.9015635889822105,77.22077045179392,0.4987146186526471,0
18027,2020,0,0,0,0,0,0.2826086956521739,1,0,287.50547410102735,3.6945002225656234,76.77917698899361,0.5218071287738715,0
18033,2020,0,0,0,0,0,0.2826086956521739,0,4,284.3724742314587,2.8694788338445454,77.75707191571796,0.5272099604801241,0
18029,2020,0,0,0,0,0,0.2826086956521739,1,5,286.43543433620505,3.523909485752954,77.59509618053697,0.4553218929595246,1
18031,2020,0,0,0,0,0,0.2826086956521739,0,0,286.0600598478971,3.6932480865414488,77.98627769783751,0.4929235295740853,0
18035,2020,2,2,0,1,0,0.2826086956521739,1,1,285.4640621655608,2.9284578437554534,77.32124135265613,0.5415650739146332,1
18037,2020,0,0,0,0,0,0.2826086956521739,0,0,287.5437071917808,3.9371265122776586,77.34470026721694,0.5101397833882645,0
18039,2020,1,1,0,0,0,0.2826086956521739,1,3,284.1243577094927,2.9816131863867588,78.3151733607462,0.5181201966248773,1
18041,2020,0,0,0,0,0,0.2826086956521739,0,0,285.85846515812284,3.349963633080248,77.46536599773249,0.4880172701703522,0
18043,2020,0,0,0,0,0,0.2826086956521739,1,4,287.6142123287671,3.997250651676736,77.74078323155233,0.4637333683235898,1
18045,2020,0,0,0,0,0,0.2826086956521739,0,0,285.9496839967493,3.058899846039705,75.73596752637053,0.5062483486279483,0
18047,2020,0,0,0,0,0,0.2826086956521739,0,5,285.9617399032802,3.62271085382987,78.11550505128625,0.4850030913271,0
18049,2020,0,0,0,0,1,0.2826086956521739,1,1,284.68101957138265,2.8573462616764016,77.10770852075864,0.5105702613890486,0
18051,2020,0,0,0,0,0,0.2826086956521739,1,4,287.8151326218696,3.6181624813126527,76.24121142870759,0.5386514193842992,0
18053,2020,1,1,0,0,0,0.2826086956521739,1,3,285.2172085696704,2.8471561169965316,76.90294078670135,0.5334058733315045,0
18055,2020,0,0,0,0,0,0.2826086956521739,0,0,286.84475599315067,3.4919424368031504,76.1870643406698,0.5138665195380909,0
18057,2020,4,1,1,1,0,0.2826086956521739,1,2,285.57254362759517,3.1343528994858767,76.6890925577242,0.5229230046751263,1
18059,2020,0,0,0,0,1,0.2826086956521739,1,6,285.79208022862264,3.355287906955545,77.28853599861877,0.5108131082406443,1
18061,2020,0,0,0,0,0,0.2826086956521739,0,4,287.6148009417808,4.135585412654942,78.13802202825677,0.460798017173033,0
18063,2020,1,0,0,0,0,0.2826086956521739,1,2,285.8339787731432,3.1566684658938944,76.02845464209987,0.5258225705971905,1
18065,2020,0,0,0,0,0,0.2826086956521739,1,2,285.5932359669306,3.1854890968926073,77.50665448332487,0.5169299522848471,0
18067,2020,0,0,0,1,0,0.2826086956521739,1,1,285.2023755217252,2.896162606478197,76.54912012178603,0.5268200865713227,1
18069,2020,0,0,0,1,0,0.2826086956521739,1,7,285.00678501912995,2.72815819651264,76.70266251237425,0.5464262851012313,0
18071,2020,0,0,0,0,0,0.2826086956521739,1,0,286.75528653636917,3.674469553642976,77.55924770407486,0.4887700025305877,0
18073,2020,0,1,0,1,0,0.2826086956521739,1,4,285.2526646862292,2.599535550885277,75.45381301461833,0.5023854792244243,0
18075,2020,0,1,0,0,0,0.2826086956521739,1,3,285.2719870371361,2.789104605598504,76.701142893752,0.5188351309649647,0
18077,2020,0,0,0,0,0,0.2826086956521739,1,0,286.6768835616438,3.768654768565815,77.70898733269678,0.4720176444943953,0
18079,2020,0,0,0,0,0,0.2826086956521739,1,0,286.3684717465753,3.7341388538585183,77.84763257797452,0.4781093971005062,0
18081,2020,0,0,0,0,0,0.2826086956521739,0,2,286.0182255993151,3.3790107949315797,77.3307768625756,0.4967559187712779,1
18083,2020,0,0,0,0,0,0.2826086956521739,1,0,287.56864726027425,3.5531885098863296,76.15094622886345,0.5335007852375805,0
18085,2020,1,0,0,0,1,0.2826086956521739,1,2,284.4456762862532,2.9072356810194857,77.74861728197908,0.534204268532905,0
18091,2020,0,0,0,0,0,0.2826086956521739,1,1,284.3563780066085,2.7654405901740224,78.0937691466449,0.4842048300787142,1
18087,2020,0,0,0,0,0,0.2826086956521739,0,3,284.07205676771184,2.9405832937084164,78.4525556590459,0.5283622875854118,0
18089,2020,4,3,7,1,0,0.2826086956521739,1,79,284.54041070807466,2.6628435584414696,76.96200551072212,0.4899474447330273,1
18093,2020,0,0,0,0,1,0.2826086956521739,1,0,287.1866331335617,3.656358106500168,76.57432345037591,0.5030010651991963,0
18095,2020,0,1,0,1,0,0.2826086956521739,1,7,285.5814423025471,3.149847684321993,77.21635060767605,0.5181160755049872,1
18097,2020,2,1,1,1,1,0.2826086956521739,1,5,285.7869111361569,3.2185156461297955,76.70872004260755,0.5233935538848651,1
18099,2020,0,0,0,0,0,0.2826086956521739,1,2,284.3154641347389,2.950675314922031,77.78664161995665,0.5118003033831262,0
18101,2020,0,0,0,0,0,0.2826086956521739,0,0,287.36278895547946,3.8081774526410848,76.72282528811937,0.5015787231817734,0
